"Address","Occurrences","H2-1","H2-1 Length","H2-2","H2-2 Length","Indexability","Indexability Status"
"https://preview.indianapolis.com.br/","60","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/ferro-fundido-cinzento/","56","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/contato/","32","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produtos/","36","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/preco-do-ferro-fundido-kg/","46","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/blog/","39","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/fabrica-de-roldanas/","48","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/categoria-produto/automotivo/","17","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/camisa-compressor-ar/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/anel-bipartido/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/empresa/","35","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/fundicao-pecas-agricolas/","22","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/moldes-industria-vidreira/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/solucoes/","58","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/cabecote-de-compressor-de-ar/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/porca-do-cardan/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/fundicao-ferro-fundido/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/categoria-produto/aneis-de-segmento/","13","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/fundicao-de-pecas-em-ferro-fundido/","16","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/categoria-produto/construcao-civil/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/categoria-produto/maquinas-e-equipamentos/","17","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/anel-de-segmento-do-motor/","48","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/cabecote-para-compressor/","48","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/fundicao-de-ferros/","52","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/fabricante-de-pecas-automotivas/","52","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/camisa-compressor/","50","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/preco-ferro-fundido/","46","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/anel-de-segmento-preco/","46","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/anel-de-segmento/","46","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/pecas-para-tratores/","48","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/abracadeira-rapida/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/tirante-para-elevador/","22","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/rolo-de-apoio/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/abracadeira-fixa/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/placa-de-ancoragem/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/pecas-bomba-concreto/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/rolo-de-apoio-para-betoneira/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/rolo-apoio-betoneira/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/polia-de-elevador/","21","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/categoria-produto/sem-categoria/","13","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/produto/aneis-de-segmento/","16","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
"https://preview.indianapolis.com.br/categoria-produto/industria-vidreira/","13","(11) 4649-7722","14","vendas@indianapolis.com.br","26","Indexable",""
